Info,Info,Info,Info,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Count,Count,Rate,Rate
Americas,Latin America and the Caribbean,Trinidad and Tobago,Female,,,,,26.0,39.0,34.0,30.0,57.0,40.0,53.0,30.0,45.0,39.0,45.0,29.0,,52.0,47.0,64.0,54.0,,,,,,3.77904779623374,5.63351798753404,4.88184148804272,4.28202868245546,8.08726872362327,5.63907256992979,7.40481471633272,4.17021134631103,6.2087291973079,5.34109023977387,6.1188858732602,3.91586824588682,,6.92813723041053,6.1744289310093,8.33270404058027,7.02235775661678,,684.0,42.75,93.92000482530844,5.870000301581777
Americas,Latin America and the Caribbean,Trinidad and Tobago,Male,,,,,234.0,347.0,337.0,361.0,490.0,467.0,420.0,322.0,335.0,368.0,360.0,391.0,,443.0,470.0,475.0,345.0,,,,,,34.7609848054388,51.2714052576093,49.5252483242978,52.7578778764735,71.2218619138913,67.4997416364279,60.3560799887354,45.9585060345517,47.4779634929892,51.7914857893592,50.3332480464408,54.3357420789327,,60.8479289384097,63.2141007794164,63.1735463766979,46.0506864555588,,6165.0,385.3125,870.5764077952305,54.411025487201904
Americas,Latin America and the Caribbean,Turks and Caicos Islands,Female,,,0.0,,,,,1.0,1.0,0.0,,,,1.0,0.0,,,,,,,,,,0.0,,,,,7.76005897644822,7.42776498551586,0.0,,,,6.03318250377074,0.0,,,,,,,,3.0,0.5,21.22100646573482,3.5368344109558034
Americas,Latin America and the Caribbean,Turks and Caicos Islands,Male,,,2.0,,,,,1.0,1.0,2.0,,,,3.0,2.0,,,,,,,,,,18.9411876124633,,,,,7.47300377386691,7.16383695107099,13.7608366588689,,,,17.6268398014043,11.2882743050656,,,,,,,,11.0,1.8333333333333333,76.25397910274,12.708996517123333
Americas,Latin America and the Caribbean,United States Virgin Islands,Female,3.0,2.0,5.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,7.0,3.0,2.0,,,,,,,,,,5.30827825994639,3.54233085370174,8.88383497388152,5.35556487820553,1.79554167003331,5.40277702739208,7.20396217919856,5.40413957091132,3.60301933019871,3.6010731197897,12.6343528052776,5.44647476920563,3.65280124195242,,,,,,,,,,40.0,3.076923076923077,71.83415067969452,5.5257038984380396
Americas,Latin America and the Caribbean,United States Virgin Islands,Male,20.0,26.0,36.0,28.0,36.0,34.0,39.0,40.0,44.0,48.0,49.0,42.0,50.0,,,,,,,,,,38.7075547469977,50.4403833469134,69.9796864521271,54.6112362618609,70.519789615961,66.7268516701338,76.4863354219986,78.4413699785267,86.3202087379593,94.2507068803016,96.5755112096575,83.3366403428708,99.9590168031107,,,,,,,,,,492.0,37.84615384615385,966.3552914684191,74.33502242064762
Americas,Latin America and the Caribbean,Uruguay,Female,,,,,,,43.0,32.0,44.0,45.0,41.0,41.0,38.0,54.0,51.0,50.0,42.0,55.0,57.0,48.0,38.0,40.0,,,,,,,2.49920156322152,1.85633854045962,2.54696325281939,2.59893495645484,2.36229545978336,2.35642611770751,2.17834075784475,3.08713966219832,2.90750624044906,2.84222281150975,2.38088759489538,3.11165700261436,3.22175327813396,2.71299635469375,2.14820220914331,2.26402108256432,719.0,44.9375,41.0748868844932,2.567180430280825
Americas,Latin America and the Caribbean,Uruguay,Male,,,,,,,159.0,162.0,177.0,181.0,164.0,158.0,229.0,206.0,217.0,243.0,222.0,228.0,364.0,346.0,300.0,265.0,,,,,,,9.92675118972737,10.0945460164865,11.0035074457067,11.2235707387249,10.1419188386761,9.74277531587712,14.0777058626268,12.6226379658925,13.251252915123,14.7843402807564,13.456845351751,13.7793199603421,21.9565585869145,20.85408948092,18.0704875507894,15.9687470529376,3621.0,226.3125,220.95505455325198,13.809690909578249
Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),Female,520.0,484.0,845.0,690.0,598.0,556.0,670.0,672.0,735.0,762.0,789.0,805.0,941.0,,,731.0,806.0,788.0,,,,,4.26815335309483,3.89573374707066,6.682477931045,5.35825142953332,4.56703998556781,4.17476625677619,4.94152633719151,4.88061176634808,5.25591872762145,5.36717449305953,5.48272450036655,5.51571812214939,6.36209118790704,,,4.76496888739313,5.21430519399463,5.12364916176482,,,,,11392.0,712.0,81.85511108088394,5.1159444425552465
Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),Male,7502.0,7476.0,8772.0,10652.0,9121.0,9408.0,11587.0,12484.0,13854.0,13223.0,12291.0,13293.0,15131.0,,,14606.0,16280.0,13662.0,,,,,61.280204553125,59.9840359970332,69.1536959843264,82.5362519302028,69.4978316654705,70.5237299767274,85.5147383854773,90.7641151120932,99.3146863689303,93.5375468154325,85.8187448295331,91.6479323708418,103.049591447828,,,96.1643075763299,106.516709285346,89.977653771099,,,,,189342.0,11833.875,1355.2817760697965,84.70511100436228
Americas,Northern America,Bermuda,Female,,,,,1.0,0.0,,,,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,3.10703743980115,0.0,,,,3.07285745014289,0.0,6.1282958741248,0.0,0.0,3.07196067890331,0.0,0.0,0.0,,0.0,,,5.0,0.4166666666666667,15.38015144297215,1.2816792869143458
Americas,Northern America,Bermuda,Male,,,,,0.0,2.0,,,,5.0,7.0,6.0,6.0,5.0,3.0,4.0,8.0,5.0,,0.0,,,,,,,0.0,6.52368914621218,,,,16.2282338813067,22.6852902096769,19.4190468484505,19.4105658179936,16.1922342044755,9.73946919892866,13.0274064062271,26.104548717614,16.284788379175,,0.0,,,51.0,4.25,165.61527281006016,13.80127273417168
Americas,Northern America,Canada,Female,149.0,162.0,207.0,156.0,200.0,180.0,162.0,166.0,147.0,162.0,155.0,180.0,157.0,151.0,154.0,179.0,155.0,173.0,168.0,155.0,178.0,197.0,0.961851888946388,1.03730190816731,1.30988106248313,0.980655727597105,1.24240834147991,1.10775519410256,0.987370465146874,1.00151134698781,0.877319517918296,0.956032310115164,0.904774550758276,1.03983459004565,0.897670430878948,0.854539809232194,0.863289575015996,0.994265780407404,0.851917056585897,0.939629892820546,0.90106886075504,0.820911833910152,0.933786999932799,1.02630861381341,3693.0,167.86363636363637,21.490085757100857,0.9768220798682208
Americas,Northern America,Canada,Male,397.0,392.0,375.0,393.0,425.0,484.0,446.0,431.0,467.0,448.0,402.0,429.0,392.0,358.0,371.0,432.0,461.0,492.0,493.0,529.0,575.0,586.0,2.61315521575908,2.55066076481544,2.41632484529963,2.50557341686561,2.6875088351853,3.03128261740732,2.76595125172163,2.64619961223045,2.83667135750062,2.69087121340212,2.38829762679855,2.52158845613278,2.27878313097071,2.05825653655275,2.11205072382996,2.43670056867346,2.57264908494472,2.71181313755512,2.68069837358278,2.83780904726248,3.05419869458767,3.09071632150327,9778.0,444.45454545454544,57.48776083258145,2.6130800378446115
Americas,Northern America,Saint Pierre and Miquelon,Female,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Americas,Northern America,Saint Pierre and Miquelon,Male,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Americas,Northern America,United States of America,Female,3709.0,4460.0,3761.0,3695.0,3552.0,3559.0,3654.0,3678.0,3585.0,3530.0,3311.0,3262.0,3301.0,3169.0,3184.0,3334.0,3717.0,3694.0,3694.0,3587.0,4350.0,4974.0,2.58731009737706,3.07811233276411,2.56971938471223,2.50064689056061,2.38103251990359,2.36319294638654,2.40267692928407,2.39458833972982,2.31138040637801,2.25496641420763,2.09676425168556,2.04890325685264,2.05708155153678,1.95988250390569,1.95411355331157,2.03132886018246,2.24836048912815,2.21857757349765,2.20429225198862,2.1273118287473,2.56704907271767,2.92478652085846,80760.0,3670.909090909091,51.28207797571623,2.3310035443507378
Americas,Northern America,United States of America,Male,11877.0,14573.0,12468.0,12833.0,12596.0,13181.0,13655.0,13450.0,12880.0,11869.0,11411.0,11399.0,11555.0,11150.0,10980.0,12549.0,13696.0,13600.0,12680.0,13082.0,17220.0,17968.0,8.54261137334384,10.3658908404742,8.78001465517985,8.95183955630537,8.70057130495994,9.01399489887478,9.24679886641085,9.0179450771006,8.55286628080645,7.81016173042599,7.44489245554034,7.36990895204524,7.39845479926046,7.07183360052708,6.90125799853896,7.81919857995358,8.45986490031794,8.32906416267146,7.70614913714182,7.89499172342399,10.3423411190622,10.7628041869377,286672.0,13030.545454545454,186.48345619930265,8.476520736331938
Asia,Central Asia,Kazakhstan,Female,,,,,,,,,363.0,416.0,344.0,329.0,276.0,280.0,204.0,251.0,,221.0,,,150.0,,,,,,,,,,4.27193615679677,4.83681898228213,3.94837159800871,3.7262073449776,3.08480239130305,3.08811869493016,2.22032937933304,2.69684337706034,,2.31721340932605,,,1.52142408540098,,2834.0,283.4,31.71206541941883,3.171206541941883
Asia,Central Asia,Kazakhstan,Male,,,,,,,,,1444.0,1355.0,1043.0,1091.0,990.0,840.0,700.0,602.0,,694.0,,,456.0,,,,,,,,,,18.755197780964,17.3680663042274,13.1768717727403,13.5771419668151,12.1386364706436,10.1464930126599,8.32889968155642,7.0584943996944,,7.90658247485487,,,4.99996765371803,,9215.0,921.5,113.45635151787401,11.345635151787402
Asia,Central Asia,Tajikistan,Female,,,,,,,40.0,33.0,38.0,24.0,23.0,17.0,,,,,,,,,10.0,,,,,,,,1.12393394864971,0.91191823243718,1.03238791052022,0.647295492661271,0.602601325120314,0.436703153215118,,,,,,,,,0.210894048411783,,185.0,26.428571428571427,4.965734111015595,0.7093905872879421
Asia,Central Asia,Tajikistan,Male,,,,,,,154.0,99.0,62.0,73.0,158.0,109.0,,,,,,,,,77.0,,,,,,,,4.40190036327111,2.77338502848322,1.70150171247914,1.9544688022451,4.15243755969129,2.80060621562433,,,,,,,,,1.60366902812138,,732.0,104.57142857142857,19.38796870991557,2.769709815702224
Asia,Central Asia,Turkmenistan,Female,,,,,,,,,,,30.0,18.0,29.0,27.0,18.0,13.0,,,,,,,,,,,,,,,,,1.12492835612532,0.663546034243399,1.05036024640003,0.960530896098839,0.628944772184848,0.446245368702512,,,,,,,135.0,22.5,4.874555673754948,0.8124259456258246
Asia,Central Asia,Turkmenistan,Male,,,,,,,,,,,75.0,82.0,50.0,57.0,71.0,50.0,,,,,,,,,,,,,,,,,2.88335890552309,3.09654401142549,1.85341386787272,2.0733688861535,2.53461399167611,1.75239622660025,,,,,,,385.0,64.16666666666667,14.19369588925116,2.36561598154186
Asia,Central Asia,Uzbekistan,Female,,,,,,,,,,,,,,,,216.0,258.0,205.0,176.0,138.0,161.0,179.0,,,,,,,,,,,,,,,,1.39621317253439,1.6412489892085,1.28406314158137,1.08526608843772,0.837295800315387,0.960900510599255,1.05111375338012,1333.0,190.42857142857142,8.25610145605674,1.1794430651509629
Asia,Central Asia,Uzbekistan,Male,,,,,,,,,,,,,,,,659.0,640.0,473.0,403.0,258.0,288.0,300.0,,,,,,,,,,,,,,,,3.29478637848742,3.17150823775431,2.4154083025593,1.83583959320752,1.56408023064727,1.71719472391921,1.75933540753113,3021.0,431.57142857142856,15.75815287410616,2.2511646963008802
Asia,Eastern Asia,"China, Hong Kong Special Administrative Region",Female,,,,22.0,20.0,13.0,18.0,11.0,25.0,25.0,19.0,9.0,12.0,37.0,13.0,9.0,11.0,15.0,16.0,13.0,9.0,11.0,,,,0.621467785440507,0.559904301156846,0.361143413383086,0.496138663038607,0.300231164349678,0.675047334319082,0.668345729364358,0.503306191884691,0.236144918463095,0.311424894761094,0.949484596665359,0.330176297634122,0.226476741593561,0.27506794178162,0.373755208278827,0.397498442924068,0.322241132543727,0.222840039353551,0.272413636828541,308.0,16.210526315789473,8.10310843376442,0.42647939125075895
Asia,Eastern Asia,"China, Hong Kong Special Administrative Region",Male,,,,30.0,25.0,21.0,17.0,7.0,11.0,22.0,16.0,8.0,15.0,25.0,14.0,13.0,17.0,9.0,32.0,11.0,13.0,11.0,,,,0.896472381180056,0.747616710070801,0.629270706714453,0.510115821797339,0.209730789558523,0.328629647233999,0.655930085008539,0.476559313242288,0.237801842994008,0.44368150943999,0.735299416128146,0.409968981454028,0.37946006044215,0.494629631515472,0.261006007053252,0.925823592415422,0.31774683982714,0.375485314769339,0.31823165036525,317.0,16.68421052631579,9.353460301210196,0.49228738427422086
Asia,Eastern Asia,"China, Macao Special Administrative Region",Female,,,,,,,,,3.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,,,,,,,,,1.08967082860386,1.06179280175267,0.0,1.0094382476152,0.329103800984349,0.322396567121353,0.315861456847797,0.309458602175494,0.0,0.593786323022729,0.290709083059946,0.0,0.557680939580847,0.82344965017114,21.0,1.5,6.703348300935385,0.47881059292395606
Asia,Eastern Asia,"China, Macao Special Administrative Region",Male,,,,,,,,,1.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,0.394125946887587,0.767813267813268,0.748064849741824,0.365219423829837,1.07561193355587,0.0,0.0,0.0,0.336909629045653,0.0,0.325728124506318,0.640294023015369,0.0,0.0,15.0,1.0714285714285714,4.653767198395727,0.3324119427425519
Asia,Eastern Asia,Japan,Female,330.0,315.0,315.0,318.0,333.0,319.0,324.0,282.0,339.0,253.0,237.0,234.0,240.0,191.0,206.0,218.0,197.0,173.0,179.0,181.0,187.0,134.0,0.510075375924972,0.485626294194074,0.484460498867278,0.488026249121025,0.510073101287345,0.487858195925167,0.494834878411969,0.430135517016447,0.516563647646999,0.385241428290666,0.360783280596434,0.356387828423568,0.365879967314113,0.29151878002901,0.314851299666809,0.333723580707672,0.302130888514722,0.265957489739172,0.275998372072172,0.280042676647285,0.290538896050077,0.209227997716479,5505.0,250.22727272727272,8.439936244163455,0.3836334656437934
Asia,Eastern Asia,Japan,Male,348.0,382.0,347.0,379.0,366.0,324.0,295.0,292.0,315.0,253.0,228.0,208.0,189.0,259.0,243.0,217.0,190.0,133.0,155.0,138.0,131.0,151.0,0.560318436696105,0.614137656238649,0.557152534370872,0.607937615270546,0.586665116331966,0.51914324700387,0.472561175847542,0.467606312477038,0.504390240676529,0.405163421865491,0.365296654408961,0.333608942971532,0.303573471755127,0.287966588925876,0.30459786365534,0.234145106343056,0.267032078757826,0.215858341421597,0.252441306948255,0.225642576713632,0.215171723748317,0.249308357115796,5543.0,251.95454545454547,8.549718769543922,0.3886235804338147
Asia,Eastern Asia,Mongolia,Female,,,,,,,,66.0,49.0,59.0,67.0,60.0,57.0,58.0,54.0,51.0,39.0,45.0,45.0,40.0,40.0,43.0,,,,,,,,5.07699956950069,3.7048924617158,4.40777112461666,4.94046736821303,4.35606631239747,4.06348735613829,4.05572708872567,3.69960951991743,3.42027768630957,2.55918693974722,2.88937266261791,2.82724141343222,2.45951787300894,2.41219533596001,2.54993045509439,773.0,51.53333333333333,53.4227431673953,3.5615162111596868
Asia,Eastern Asia,Mongolia,Male,,,,,,,,229.0,163.0,160.0,172.0,206.0,142.0,207.0,217.0,208.0,178.0,170.0,178.0,200.0,190.0,163.0,,,,,,,,17.6242617769435,12.4302988152324,12.0466733299829,12.7750630768739,15.0744796377442,10.2186723929612,10.5294623543454,11.0171153311821,11.0610348582067,9.63050092552435,9.48915831165776,9.60356056778031,10.2733680988261,10.0849920343843,9.81063665614982,2783.0,185.53333333333333,171.66927816779494,11.444618544519663
Asia,Eastern Asia,Republic of Korea,Female,,,,,,,42.0,21.0,26.0,35.0,27.0,217.0,219.0,182.0,193.0,198.0,193.0,153.0,154.0,154.0,138.0,128.0,,,,,,,0.174750627214327,0.087005590730673,0.107250341726401,0.143710935390048,0.110291445962931,0.880648271674547,0.881147788742524,0.726294892007931,0.763996525201296,0.777801941142234,0.753546608107115,0.59464300111892,0.596230856948479,0.594379665530597,0.531932536538224,0.493347868851871,2080.0,130.0,8.216978896888117,0.5135611810555073
Asia,Eastern Asia,Republic of Korea,Male,,,,,,,21.0,29.0,16.0,20.0,19.0,186.0,216.0,170.0,184.0,177.0,162.0,147.0,152.0,138.0,164.0,142.0,,,,,,,0.087444987993699,0.120410786796882,0.0662353654253752,0.0825301277778893,0.0780850295833354,0.758244193657839,0.871662312693237,0.678926291648284,0.727383487940209,0.69308348496003,0.630404993181119,0.570167111325904,0.58805372342754,0.532932444556489,0.633166716541415,0.548581159540247,1943.0,121.4375,7.667312217049495,0.4792070135655934
Asia,South-eastern Asia,Brunei Darussalam,Female,2.0,,,,,,,,,,,,,,,,,,,,,,1.26574267451427,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.26574267451427,1.26574267451427
Asia,South-eastern Asia,Brunei Darussalam,Male,2.0,,,,,,,,,,,,,,,,,,,,,,1.13690301933019,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.13690301933019,1.13690301933019
Asia,South-eastern Asia,Myanmar,Female,,,,,,,,,,131.0,151.0,100.0,241.0,208.0,206.0,225.0,250.0,257.0,266.0,272.0,260.0,1969.0,,,,,,,,,,0.533799012528874,0.610529083492945,0.400975252007934,0.957989268771164,0.819616916175985,0.804816019058043,0.871805209268607,0.960804683915148,0.979976730319079,1.00674734560749,1.0219071149926,0.969533437203925,7.28843170791312,4536.0,348.9230769230769,17.226931781254912,1.3251485985580702
Asia,South-eastern Asia,Myanmar,Male,,,,,,,,,,748.0,650.0,955.0,1195.0,1030.0,1024.0,1077.0,1089.0,1135.0,1186.0,1247.0,1311.0,13330.0,,,,,,,,,,3.0562091823192,2.63602481131993,3.84223478215022,4.76830297134705,4.07587877529261,4.01938663217949,4.19467147027305,4.20910363021853,4.35479434176775,4.51907815911427,4.71931763738243,4.92742746885963,49.7709890430829,25977.0,1998.2307692307693,99.09341890530706,7.62257068502362
Asia,South-eastern Asia,Philippines,Female,,,,,,,,952.0,1197.0,1574.0,1213.0,1019.0,1087.0,,,,940.0,684.0,492.0,433.0,,,,,,,,,,2.15236183436347,2.65436652407601,3.42544767612258,2.59143677206089,2.13911761141501,2.24289011135503,,,,1.81735713525973,1.29996138601541,0.919680902130699,0.796399889931282,,,9591.0,959.1,20.039019842730113,2.0039019842730115
Asia,South-eastern Asia,Philippines,Male,,,,,,,,5010.0,4623.0,7514.0,7432.0,7470.0,7397.0,,,,10215.0,7584.0,5159.0,4331.0,,,,,,,,,,11.0516514680349,10.0139347615105,15.9893582028008,15.5378193477775,15.336941050362,14.9178717947475,,,,19.2185379364156,14.0129014033854,9.36773337894633,7.73239127538813,,,66735.0,6673.5,133.17914061936867,13.317914061936866
Asia,South-eastern Asia,Singapore,Female,,,,,,,5.0,5.0,11.0,7.0,3.0,6.0,6.0,6.0,7.0,3.0,7.0,5.0,7.0,7.0,5.0,2.0,,,,,,,0.226448967687091,0.219409538215327,0.468292849061765,0.289525265422287,0.120967400495241,0.237058389852004,0.232898460153014,0.228988230768233,0.262956278447408,0.111183648146745,0.256692524160267,0.1817035434008,0.252221076818253,0.250014956251847,0.177313955991385,0.0705824641396968,92.0,5.75,3.586257549011364,0.22414109681321026
Asia,South-eastern Asia,Singapore,Male,,,,,,,12.0,13.0,16.0,13.0,16.0,10.0,5.0,11.0,7.0,11.0,11.0,6.0,2.0,5.0,5.0,4.0,,,,,,,0.526643786919924,0.545207791270972,0.642713665639061,0.501358875382624,0.596217928832074,0.36359379010894,0.178267450734453,0.384907093050415,0.240677031365718,0.372656561914601,0.368517237393779,0.199153465004753,0.0658069320035068,0.163048484912716,0.161811643156783,0.128721023087564,147.0,9.1875,5.439302760777884,0.33995642254861774
Asia,South-eastern Asia,Thailand,Female,902.0,,698.0,952.0,504.0,622.0,580.0,596.0,526.0,492.0,457.0,445.0,475.0,378.0,404.0,,,,,,,,2.81854042295303,,2.13988367587292,2.89565656615809,1.51814523951783,1.85867343888478,1.72208589661758,1.75443109791974,1.53647325469752,1.42457582870423,1.31523794148226,1.2718522886462,1.34620159456789,1.06503046758449,1.12945537424901,,,,,,,,8031.0,573.6428571428571,23.79624308785557,1.6997316491325407
Asia,South-eastern Asia,Thailand,Male,4240.0,,3840.0,5482.0,3769.0,4184.0,4107.0,3839.0,3448.0,3211.0,3197.0,2862.0,2848.0,2516.0,2245.0,,,,,,,,13.6462813073222,,12.1450525706523,17.1917727062599,11.7286743658121,12.9232952326629,12.5919870712822,11.6863305046636,10.4218527066074,9.64186530729334,9.53955241974456,8.49114323568199,8.40356365723494,7.3836969437652,6.55953502851359,,,,,,,,49788.0,3556.285714285714,152.3546030574962,10.882471646964015
Asia,Southern Asia,Afghanistan,Female,,,,,,,,,,,,,,,,,,,261.0,238.0,,,,,,,,,,,,,,,,,,,,,1.43905347994146,1.27415204044073,,,499.0,249.5,2.71320552038219,1.356602760191095
Asia,Southern Asia,Bhutan,Female,,,,,,,,,,,,,,,,3.0,4.0,4.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,0.574567350784859,1.1391889544239,1.12904409481712,0.559492204874856,0.555006715581258,1.37703680957096,,20.0,3.3333333333333335,5.334336130052953,0.8890560216754921
Asia,Southern Asia,Bhutan,Male,,,,,,,,,,,,,,,,21.0,15.0,9.0,7.0,7.0,18.0,,,,,,,,,,,,,,,,,2.5304540140592,1.25428180451015,2.23970017880273,1.72997767093106,1.47382849057855,3.41957585046683,,77.0,12.833333333333334,12.64781800934852,2.107969668224753
Asia,Southern Asia,India,Female,15196.0,14972.0,14519.0,14473.0,15864.0,15268.0,15572.0,16794.0,16993.0,17854.0,17871.0,18731.0,18451.0,17911.0,18284.0,17089.0,17861.0,17328.0,17233.0,17238.0,16383.0,17012.0,2.97133758315995,2.87545175563563,2.73947228928257,2.68426684904522,2.89344264122724,2.74032078669319,2.75237824414071,2.92483859448283,2.91728935070218,3.02227130923788,2.98323543628376,3.08391759194299,2.99700585535857,2.87123059009808,2.89442495381078,2.67298254479988,2.76050114829198,2.64704509146302,2.60381440741946,2.57756899886359,2.42577425999889,2.49792462697395,368897.0,16768.045454545456,61.536494908912346,2.797113404950561
Asia,Southern Asia,India,Male,32971.0,31448.0,31217.0,29858.0,30626.0,29827.0,29389.0,28568.0,29006.0,27970.0,28589.0,28909.0,29027.0,27967.0,29072.0,27284.0,24459.0,23689.0,23752.0,23241.0,24268.0,24318.0,6.01420311273732,5.63292106312043,5.49278189914028,5.16363345686595,5.20858874515011,4.99215313346303,4.8447950823358,4.64138238303821,4.64659524201847,4.41939260665938,4.45612745772725,4.44586688056942,4.40577756248,4.19092476693106,4.30346053900544,3.99155452077582,3.53649113492497,3.38617019954313,3.35877452627644,3.25349832768536,3.36583313632327,3.34721396268262,615455.0,27975.227272727272,97.09813973945376,4.413551806338807
Asia,Southern Asia,Iran (Islamic Republic of),Female,,,,,,,,,,,,,,292.0,224.0,,,,,,,,,,,,,,,,,,,,,0.756053242428878,0.569034789804625,,,,,,,,516.0,258.0,1.325088032233503,0.6625440161167515
Asia,Southern Asia,Iran (Islamic Republic of),Male,,,,,,,,,,,,,,1745.0,1712.0,,,,,,,,,,,,,,,,,,,,,4.38204255486952,4.22074623827643,,,,,,,,3457.0,1728.5,8.602788793145951,4.3013943965729755
Asia,Southern Asia,Maldives,Female,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,2.07756052842752,2.50233342591967,,,,,9.0,4.5,4.57989395434719,2.289946977173595
Asia,Southern Asia,Maldives,Male,,,,,,,,,,,,,,,,4.0,14.0,29.0,,,,,,,,,,,,,,,,,,,,1.59685419723145,5.34924862161326,10.6371857674454,,,,,47.0,15.666666666666666,17.58328858629011,5.8610961954300365
Asia,Southern Asia,Sri Lanka,Female,,,,,,,,71.0,349.0,203.0,168.0,185.0,171.0,146.0,125.0,111.0,130.0,87.0,103.0,249.0,,,,,,,,,,0.693735713074817,3.36758427066037,1.93534452493179,1.58359396650699,1.72437256141097,1.57973198322602,1.34021118699063,1.14061611246183,1.0074619804497,1.17415299087024,0.782260947236184,0.922379152547587,2.22146795405344,,,2098.0,161.3846153846154,19.472913344420572,1.4979164111092749
Asia,Southern Asia,Sri Lanka,Male,,,,,,,,667.0,1653.0,896.0,595.0,547.0,505.0,809.0,902.0,855.0,446.0,414.0,452.0,493.0,,,,,,,,,,6.77555673718646,16.6597284726299,8.9659282717733,5.91464373839282,5.39916164936986,4.95461085897647,4.62006508919607,4.16323479452661,3.64379500474469,3.86335954075472,3.84200445171804,3.94663477606521,4.72183348506893,,,9234.0,710.3076923076923,77.47055687040309,5.959273605415622
Asia,Western Asia,Armenia,Female,26.0,18.0,20.0,11.0,22.0,11.0,26.0,13.0,26.0,25.0,10.0,19.0,19.0,19.0,20.0,21.0,14.0,11.0,11.0,10.0,16.0,14.0,1.54597497159619,1.10946858813576,1.19092641302679,0.663445493304244,1.34985432310788,0.677711098535805,1.60933812255853,0.808759235797177,1.64761258761885,1.56912267840454,0.630031391314072,1.20146401552039,1.20517234598849,1.20850341163693,1.27487520565331,1.34145488447678,0.896592468303055,0.706532438349425,0.70896273917422,0.64689999055526,1.03889593931289,0.91236416363903,382.0,17.363636363636363,23.943962506009616,1.0883619320913462
Asia,Western Asia,Armenia,Male,65.0,70.0,49.0,65.0,61.0,47.0,53.0,64.0,71.0,72.0,46.0,52.0,46.0,44.0,52.0,54.0,69.0,59.0,40.0,63.0,36.0,47.0,4.35394331474142,4.71385189260372,3.38289144417911,4.49998615958204,4.24808983943961,3.30024776434546,3.75642623530608,4.58127012134997,5.10558288850579,5.25145153402558,3.38466621120832,3.85879196065219,3.43826777079909,3.31028173506912,3.93596934788179,4.1123118046195,5.28992021037016,4.55590188131721,3.03503244566416,4.94207767298743,2.84469843035862,3.74055360989289,1225.0,55.68181818181818,89.64221427489925,4.074646103404511
Asia,Western Asia,Azerbaijan,Female,,,,,,,,,,,62.0,75.0,58.0,70.0,87.0,72.0,88.0,77.0,65.0,61.0,79.0,69.0,,,,,,,,,,,1.31612981837515,1.57302880614245,1.20145487899951,1.43197866106313,1.75812876898855,1.43827708787643,1.40316302590328,1.4885066234138,1.26357824168811,1.15793064284932,1.51710973312311,1.32088662504661,863.0,71.91666666666667,16.870172913469453,1.4058477427891212
Asia,Western Asia,Azerbaijan,Male,,,,,,,,,,,144.0,136.0,144.0,151.0,149.0,139.0,228.0,219.0,189.0,204.0,213.0,128.0,,,,,,,,,,,3.18132140161068,2.96222563337993,3.09139217948623,3.19499802957489,3.10841645478845,2.86155989394112,2.19679566840712,2.1346099106112,2.73540452040572,2.23713845837997,2.97379847217657,2.51511624159892,2044.0,170.33333333333334,33.192776864360795,2.7660647386967327
Asia,Western Asia,Bahrain,Female,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,,,,,,,,,,,0.217559203298198,0.218212923442178,0.217620278728053,0.210788136843658,0.0,0.0,0.18774565345344,0.183608531921261,0.0,0.178323368029117,0.0,0.360609863400984,9.0,0.75,1.774467959116889,0.14787232992640742
Asia,Western Asia,Bahrain,Male,,,,,,,,,,,1.0,11.0,8.0,10.0,9.0,3.0,3.0,5.0,5.0,3.0,0.0,0.0,,,,,,,,,,,0.132626082643291,1.45925559392366,1.04517303166156,1.27022354664197,1.11014624326511,0.356421739587584,0.342065310529739,0.548127213748785,0.53648414045584,0.321402342701676,0.0,0.0,58.0,4.833333333333333,7.121925245159215,0.5934937704299346
